2017116.192055__OXA_382 Made 2017116.192055__OXA_382 into gene. strand=+, frame=0
201714.183023__OXA_75 Made 201714.183023__OXA_75 into gene. strand=+, frame=0
201714.183028__aadA1 Made 201714.183028__aadA1 into gene. strand=+, frame=0
201714.183032__OXA_348 Made 201714.183032__OXA_348 into gene. strand=+, frame=0
201714.183037__aadA16 Made 201714.183037__aadA16 into gene. strand=+, frame=0
201714.183042__NDM_3 Made 201714.183042__NDM_3 into gene. strand=+, frame=0
201714.183046__fosA Made 201714.183046__fosA into gene. strand=+, frame=0
201714.183051__CMY_110 Made 201714.183051__CMY_110 into gene. strand=+, frame=0
201714.18305__CMY_53 Made 201714.18305__CMY_53 into gene. strand=+, frame=0
201714.183111__SHV_5like Made 201714.183111__SHV_5like into gene. strand=+, frame=0
201714.183116__TEM_182 Made 201714.183116__TEM_182 into gene. strand=+, frame=0
201714.183131__OXA_97 Made 201714.183131__OXA_97 into gene. strand=+, frame=0
201714.183135__DES_1 Made 201714.183135__DES_1 into gene. strand=+, frame=0
201714.183141__OXA_257 Made 201714.183141__OXA_257 into gene. strand=+, frame=0
201714.183146__sul1 Made 201714.183146__sul1 into gene. strand=+, frame=0
201714.183155__OXA_182 Made 201714.183155__OXA_182 into gene. strand=+, frame=0
201714.18315__SHV_144 Made 201714.18315__SHV_144 into gene. strand=+, frame=0
201714.1831__SHV_56 Made 201714.1831__SHV_56 into gene. strand=+, frame=0
201714.183214__ACC_4 Made 201714.183214__ACC_4 into gene. strand=+, frame=0
201714.183219__aph_6__Ia Made 201714.183219__aph_6__Ia into gene. strand=+, frame=0
201714.183223__SHV_30 Made 201714.183223__SHV_30 into gene. strand=+, frame=0
201714.183229__CTX_M_101 Made 201714.183229__CTX_M_101 into gene. strand=+, frame=0
201714.183235__OKP_A_3 Made 201714.183235__OKP_A_3 into gene. strand=+, frame=0
201714.183245__NDM_7 Made 201714.183245__NDM_7 into gene. strand=+, frame=0
201714.183249__QnrA5 Made 201714.183249__QnrA5 into gene. strand=+, frame=0
201714.18324__optrA Made 201714.18324__optrA into gene. strand=+, frame=0
201714.183254__GOB_11 Made 201714.183254__GOB_11 into gene. strand=+, frame=0
201714.183259__rmtE Made 201714.183259__rmtE into gene. strand=+, frame=0
201714.18329__OXA_76 Made 201714.18329__OXA_76 into gene. strand=+, frame=0
201714.1832__aac_6PRIME_Ib_cr Made 201714.1832__aac_6PRIME_Ib_cr into gene. strand=+, frame=0
201714.183314__OXA_214 Made 201714.183314__OXA_214 into gene. strand=+, frame=0
201714.183319__VIM_8 Made 201714.183319__VIM_8 into gene. strand=+, frame=0
201714.183323__TEM_43 Made 201714.183323__TEM_43 into gene. strand=+, frame=0
201714.183329__ACT_6 Made 201714.183329__ACT_6 into gene. strand=+, frame=0
201714.183334__CTX_M_31 Made 201714.183334__CTX_M_31 into gene. strand=+, frame=0
201714.183339__dfrA10 Made 201714.183339__dfrA10 into gene. strand=+, frame=0
201714.18333__OCH_5 Made 201714.18333__OCH_5 into gene. strand=+, frame=0
201714.183344__OXA_50like Made 201714.183344__OXA_50like into gene. strand=+, frame=0
201714.183349__NDM_8 Made 201714.183349__NDM_8 into gene. strand=+, frame=0
201714.183353__tet_L_ Made 201714.183353__tet_L_ into gene. strand=+, frame=0
201714.183358__TEM_83 Made 201714.183358__TEM_83 into gene. strand=+, frame=0
201714.18338__GES_5 Made 201714.18338__GES_5 into gene. strand=+, frame=0
201714.183419__OXA_51like Made 201714.183419__OXA_51like into gene. strand=+, frame=0
201714.183423__CTX_M_23 Made 201714.183423__CTX_M_23 into gene. strand=+, frame=0
201714.183429__IMP_24 Made 201714.183429__IMP_24 into gene. strand=+, frame=0
201714.183434__CMY_74 Made 201714.183434__CMY_74 into gene. strand=+, frame=0
201714.183439__GOB_1 Made 201714.183439__GOB_1 into gene. strand=+, frame=0
201714.18343__SHV_81 Made 201714.18343__SHV_81 into gene. strand=+, frame=0
201714.183443__SHV_137 Made 201714.183443__SHV_137 into gene. strand=+, frame=0
201714.183453__CTX_M_125 Made 201714.183453__CTX_M_125 into gene. strand=+, frame=0
201714.183459__LEN_16 Made 201714.183459__LEN_16 into gene. strand=+, frame=0
201714.18349__CTX_M_132 Made 201714.18349__CTX_M_132 into gene. strand=+, frame=0
201714.183513__aac Made 201714.183513__aac into gene. strand=+, frame=0
201714.183518__catB Made 201714.183518__catB into gene. strand=+, frame=0
201714.183522__OXA_85 Made 201714.183522__OXA_85 into gene. strand=+, frame=0
201714.183527__fusB Made 201714.183527__fusB into gene. strand=+, frame=0
201714.183532__LUT_1 Made 201714.183532__LUT_1 into gene. strand=+, frame=0
201714.183547__fexA Made 201714.183547__fexA into gene. strand=+, frame=0
201714.18354__mcr_1 Made 201714.18354__mcr_1 into gene. strand=+, frame=0
201714.183552__ampH Made 201714.183552__ampH into gene. strand=+, frame=0
201714.183557__aph_9__Ia Made 201714.183557__aph_9__Ia into gene. strand=+, frame=0
201714.18359__rmtB2 Made 201714.18359__rmtB2 into gene. strand=+, frame=0
201714.183612__GOB_14 Made 201714.183612__GOB_14 into gene. strand=+, frame=0
201714.183616__SHV_14 Made 201714.183616__SHV_14 into gene. strand=+, frame=0
201714.18361__OXA_355 Made 201714.18361__OXA_355 into gene. strand=+, frame=0
201714.183622__sul1 Made 201714.183622__sul1 into gene. strand=+, frame=0
201714.183626__HERA_3 Made 201714.183626__HERA_3 into gene. strand=+, frame=0
201714.183632__LEN_19 Made 201714.183632__LEN_19 into gene. strand=+, frame=0
201714.183637__B_2 Made 201714.183637__B_2 into gene. strand=+, frame=0
201714.183642__SMB_1 Made 201714.183642__SMB_1 into gene. strand=+, frame=0
201714.183647__IND_14 Made 201714.183647__IND_14 into gene. strand=+, frame=0
201714.18366__TEM_29 Made 201714.18366__TEM_29 into gene. strand=+, frame=0
201714.183711__CMY_25 Made 201714.183711__CMY_25 into gene. strand=+, frame=0
201714.183715__VIM_24 Made 201714.183715__VIM_24 into gene. strand=+, frame=0
201714.183729__OKP_B_9 Made 201714.183729__OKP_B_9 into gene. strand=+, frame=0
201714.183735__CTX_M_84 Made 201714.183735__CTX_M_84 into gene. strand=+, frame=0
201714.183746__TEM_12 Made 201714.183746__TEM_12 into gene. strand=+, frame=0
201714.18374__SHV_44 Made 201714.18374__SHV_44 into gene. strand=+, frame=0
201714.183756__NPS Made 201714.183756__NPS into gene. strand=+, frame=0
201714.1837__SHV_134 Made 201714.1837__SHV_134 into gene. strand=+, frame=0
201714.183811__TEM_123 Made 201714.183811__TEM_123 into gene. strand=+, frame=0
201714.18381__OXA_162 Made 201714.18381__OXA_162 into gene. strand=+, frame=0
201714.183825__TEM_177 Made 201714.183825__TEM_177 into gene. strand=+, frame=0
201714.183831__tet_W_ Made 201714.183831__tet_W_ into gene. strand=+, frame=0
201714.183845__sul1 Made 201714.183845__sul1 into gene. strand=+, frame=0
201714.183849__OCH_7 Made 201714.183849__OCH_7 into gene. strand=+, frame=0
201714.183854__TEM_157 Made 201714.183854__TEM_157 into gene. strand=+, frame=0
201714.183915__OXA_245 Made 201714.183915__OXA_245 into gene. strand=+, frame=0
201714.18391__KPC_13like Made 201714.18391__KPC_13like into gene. strand=+, frame=0
201714.183926__OXA_57 Made 201714.183926__OXA_57 into gene. strand=+, frame=0
201714.18392__OXA_201 Made 201714.18392__OXA_201 into gene. strand=+, frame=0
201714.183931__cat Made 201714.183931__cat into gene. strand=+, frame=0
201714.183935__SHV_97 Made 201714.183935__SHV_97 into gene. strand=+, frame=0
201714.183946__QnrB4 Made 201714.183946__QnrB4 into gene. strand=+, frame=0
201714.183951__dfrA9 Made 201714.183951__dfrA9 into gene. strand=+, frame=0
201714.183955__GES_20 Made 201714.183955__GES_20 into gene. strand=+, frame=0
201714.18395__QnrB29 Made 201714.18395__QnrB29 into gene. strand=+, frame=0
201714.1839__LEN_17 Made 201714.1839__LEN_17 into gene. strand=+, frame=0
201714.184012__OKP_A_15 Made 201714.184012__OKP_A_15 into gene. strand=+, frame=0
201714.18401__TEM_131 Made 201714.18401__TEM_131 into gene. strand=+, frame=0
201714.184022__OXA_359 Made 201714.184022__OXA_359 into gene. strand=+, frame=0
201714.184027__CTX_M_76 Made 201714.184027__CTX_M_76 into gene. strand=+, frame=0
201714.184032__CMY_70 Made 201714.184032__CMY_70 into gene. strand=+, frame=0
201714.184037__penA Made 201714.184037__penA into gene. strand=+, frame=0
201714.184042__OXA_150 Made 201714.184042__OXA_150 into gene. strand=+, frame=0
201714.184047__sul1 Made 201714.184047__sul1 into gene. strand=+, frame=0
201714.184052__tet_G_ Made 201714.184052__tet_G_ into gene. strand=+, frame=0
201714.184056__CMY_9 Made 201714.184056__CMY_9 into gene. strand=+, frame=0
201714.18407__OXA_179 Made 201714.18407__OXA_179 into gene. strand=+, frame=0
201714.184115__OXA_7 Made 201714.184115__OXA_7 into gene. strand=+, frame=0
201714.18411__aac_6PRIME_ Made 201714.18411__aac_6PRIME_ into gene. strand=+, frame=0
201714.184125__CMY_48 Made 201714.184125__CMY_48 into gene. strand=+, frame=0
201714.18412__OXA_251 Made 201714.18412__OXA_251 into gene. strand=+, frame=0
201714.184134__aac_6PRIME__Iq Made 201714.184134__aac_6PRIME__Iq into gene. strand=+, frame=0
201714.184139__aac_6PRIME__Is Made 201714.184139__aac_6PRIME__Is into gene. strand=+, frame=0
201714.18413__aph_2PRIMEPRIME__Id Made 201714.18413__aph_2PRIMEPRIME__Id into gene. strand=+, frame=0
201714.184144__ROB_1 Made 201714.184144__ROB_1 into gene. strand=+, frame=0
201714.184149__aadA21 Made 201714.184149__aadA21 into gene. strand=+, frame=0
201714.184154__CTX_M_88 Made 201714.184154__CTX_M_88 into gene. strand=+, frame=0
201714.184159__QnrB11 Made 201714.184159__QnrB11 into gene. strand=+, frame=0
201714.18416__aac_6PRIME_ Made 201714.18416__aac_6PRIME_ into gene. strand=+, frame=0
201714.184213__OXA_144 Made 201714.184213__OXA_144 into gene. strand=+, frame=0
201714.184218__GES_9 Made 201714.184218__GES_9 into gene. strand=+, frame=0
201714.184224__CTX_M_35 Made 201714.184224__CTX_M_35 into gene. strand=+, frame=0
201714.184229__IND_2a Made 201714.184229__IND_2a into gene. strand=+, frame=0
201714.184239__OXA_50like Made 201714.184239__OXA_50like into gene. strand=+, frame=0
201714.184244__fosA Made 201714.184244__fosA into gene. strand=+, frame=0
201714.184248__LEN_22 Made 201714.184248__LEN_22 into gene. strand=+, frame=0
201714.18424__ARR_6like Made 201714.18424__ARR_6like into gene. strand=+, frame=0
201714.18429__OXA_254 Made 201714.18429__OXA_254 into gene. strand=+, frame=0
201714.184313__sul2 Made 201714.184313__sul2 into gene. strand=+, frame=0
201714.184318__tet_X_ Made 201714.184318__tet_X_ into gene. strand=+, frame=0
201714.184323__OXA_118 Made 201714.184323__OXA_118 into gene. strand=+, frame=0
201714.184328__TEM_78 Made 201714.184328__TEM_78 into gene. strand=+, frame=0
201714.184334__CTX_M_22 Made 201714.184334__CTX_M_22 into gene. strand=+, frame=0
201714.184339__CTX_M_5 Made 201714.184339__CTX_M_5 into gene. strand=+, frame=0
201714.18433__LCR_1 Made 201714.18433__LCR_1 into gene. strand=+, frame=0
201714.184345__TEM_127 Made 201714.184345__TEM_127 into gene. strand=+, frame=0
201714.184355__cat Made 201714.184355__cat into gene. strand=+, frame=0
201714.18439__fosA3 Made 201714.18439__fosA3 into gene. strand=+, frame=0
201714.184414__SHV_73 Made 201714.184414__SHV_73 into gene. strand=+, frame=0
201714.184424__oqxA Made 201714.184424__oqxA into gene. strand=+, frame=0
201714.184429__FONA_2 Made 201714.184429__FONA_2 into gene. strand=+, frame=0
201714.18442__CMY_61 Made 201714.18442__CMY_61 into gene. strand=+, frame=0
201714.184439__aac_6PRIME__Ih Made 201714.184439__aac_6PRIME__Ih into gene. strand=+, frame=0
201714.184444__aadD2 Made 201714.184444__aadD2 into gene. strand=+, frame=0
201714.184448__CTX_M_94 Made 201714.184448__CTX_M_94 into gene. strand=+, frame=0
201714.184454__SHV_41 Made 201714.184454__SHV_41 into gene. strand=+, frame=0
201714.184459__cepA Made 201714.184459__cepA into gene. strand=+, frame=0
201714.1844__fosA Made 201714.1844__fosA into gene. strand=+, frame=0
201714.184516__TEM_139 Made 201714.184516__TEM_139 into gene. strand=+, frame=0
201714.18451__PER_3 Made 201714.18451__PER_3 into gene. strand=+, frame=0
201714.184522__IND_7 Made 201714.184522__IND_7 into gene. strand=+, frame=0
201714.184531__OXA_4 Made 201714.184531__OXA_4 into gene. strand=+, frame=0
201714.184536__SHV_107 Made 201714.184536__SHV_107 into gene. strand=+, frame=0
201714.184541__CTX_M_46 Made 201714.184541__CTX_M_46 into gene. strand=+, frame=0
201714.184547__CMY_68 Made 201714.184547__CMY_68 into gene. strand=+, frame=0
201714.184552__aph_3PRIME__Vc Made 201714.184552__aph_3PRIME__Vc into gene. strand=+, frame=0
201714.184556__tet_C_ Made 201714.184556__tet_C_ into gene. strand=+, frame=0
201714.18455__IMP_4 Made 201714.18455__IMP_4 into gene. strand=+, frame=0
201714.184611__OKP_A_13 Made 201714.184611__OKP_A_13 into gene. strand=+, frame=0
201714.184617__OXA_335 Made 201714.184617__OXA_335 into gene. strand=+, frame=0
201714.18461__KPC_14 Made 201714.18461__KPC_14 into gene. strand=+, frame=0
201714.184622__aac_6PRIME__32 Made 201714.184622__aac_6PRIME__32 into gene. strand=+, frame=0
201714.184627__MIR_4 Made 201714.184627__MIR_4 into gene. strand=+, frame=0
201714.184631__NDM_9 Made 201714.184631__NDM_9 into gene. strand=+, frame=0
201714.184636__KPC_7 Made 201714.184636__KPC_7 into gene. strand=+, frame=0
201714.184642__tet_Y_ Made 201714.184642__tet_Y_ into gene. strand=+, frame=0
201714.184647__dfrB8 Made 201714.184647__dfrB8 into gene. strand=+, frame=0
201714.184652__OXA_74 Made 201714.184652__OXA_74 into gene. strand=+, frame=0
201714.184713__DIM_1 Made 201714.184713__DIM_1 into gene. strand=+, frame=0
201714.184718__VIM_37 Made 201714.184718__VIM_37 into gene. strand=+, frame=0
201714.18471__CTX_M_71 Made 201714.18471__CTX_M_71 into gene. strand=+, frame=0
201714.184722__MUS_1 Made 201714.184722__MUS_1 into gene. strand=+, frame=0
201714.184727__dfrA13 Made 201714.184727__dfrA13 into gene. strand=+, frame=0
201714.184736__OXA_216 Made 201714.184736__OXA_216 into gene. strand=+, frame=0
201714.184741__GES_11 Made 201714.184741__GES_11 into gene. strand=+, frame=0
201714.184747__SHV_75 Made 201714.184747__SHV_75 into gene. strand=+, frame=0
201714.184753__GOB_10 Made 201714.184753__GOB_10 into gene. strand=+, frame=0
201714.184757__tet_C_ Made 201714.184757__tet_C_ into gene. strand=+, frame=0
201714.18477__blaZ Made 201714.18477__blaZ into gene. strand=+, frame=0
201714.184811__dfrA3b Made 201714.184811__dfrA3b into gene. strand=+, frame=0
201714.184816__GES_13 Made 201714.184816__GES_13 into gene. strand=+, frame=0
201714.184826__dfrA8 Made 201714.184826__dfrA8 into gene. strand=+, frame=0
201714.184835__SHV_64 Made 201714.184835__SHV_64 into gene. strand=+, frame=0
201714.18483__CMY_54 Made 201714.18483__CMY_54 into gene. strand=+, frame=0
201714.184841__OXA_175 Made 201714.184841__OXA_175 into gene. strand=+, frame=0
201714.184846__OXA_55 Made 201714.184846__OXA_55 into gene. strand=+, frame=0
201714.184851__SHV_79 Made 201714.184851__SHV_79 into gene. strand=+, frame=0
201714.184856__OXA_35 Made 201714.184856__OXA_35 into gene. strand=+, frame=0
201714.18486__tet_G_ Made 201714.18486__tet_G_ into gene. strand=+, frame=0
201714.184911__aac_3__Xa Made 201714.184911__aac_3__Xa into gene. strand=+, frame=0
201714.184916__SHV_49 Made 201714.184916__SHV_49 into gene. strand=+, frame=0
201714.18491__aac_6PRIME__Ij Made 201714.18491__aac_6PRIME__Ij into gene. strand=+, frame=0
201714.184922__GES_22 Made 201714.184922__GES_22 into gene. strand=+, frame=0
201714.184927__OXA_128 Made 201714.184927__OXA_128 into gene. strand=+, frame=0
201714.184932__CMY_95 Made 201714.184932__CMY_95 into gene. strand=+, frame=0
201714.184937__OKP_B_11 Made 201714.184937__OKP_B_11 into gene. strand=+, frame=0
201714.184943__OXA_224 Made 201714.184943__OXA_224 into gene. strand=+, frame=0
201714.184948__cepA Made 201714.184948__cepA into gene. strand=+, frame=0
201714.184954__aadA22 Made 201714.184954__aadA22 into gene. strand=+, frame=0
201714.184958__OXA_334 Made 201714.184958__OXA_334 into gene. strand=+, frame=0
201714.18496__SME_3 Made 201714.18496__SME_3 into gene. strand=+, frame=0
201714.185013__ADC_25 Made 201714.185013__ADC_25 into gene. strand=+, frame=0
201714.185018__PAM_1 Made 201714.185018__PAM_1 into gene. strand=+, frame=0
201714.185027__FONA_6 Made 201714.185027__FONA_6 into gene. strand=+, frame=0
201714.185037__TEM_67 Made 201714.185037__TEM_67 into gene. strand=+, frame=0
201714.185043__OXA_169 Made 201714.185043__OXA_169 into gene. strand=+, frame=0
201714.185048__TEM_84 Made 201714.185048__TEM_84 into gene. strand=+, frame=0
201714.185053__tet_G_ Made 201714.185053__tet_G_ into gene. strand=+, frame=0
201714.185058__PDC Made 201714.185058__PDC into gene. strand=+, frame=0
201714.18508__OXA_70like Made 201714.18508__OXA_70like into gene. strand=+, frame=0
201714.185113__sul1 Made 201714.185113__sul1 into gene. strand=+, frame=0
201714.185118__OXA_205 Made 201714.185118__OXA_205 into gene. strand=+, frame=0
201714.185123__aph_3PRIME__VIII Made 201714.185123__aph_3PRIME__VIII into gene. strand=+, frame=0
201714.185127__OXA_83 Made 201714.185127__OXA_83 into gene. strand=+, frame=0
201714.185132__MOX_2 Made 201714.185132__MOX_2 into gene. strand=+, frame=0
201714.18513__TEM_95 Made 201714.18513__TEM_95 into gene. strand=+, frame=0
201714.185142__sul2 Made 201714.185142__sul2 into gene. strand=+, frame=0
201714.185147__GES_17 Made 201714.185147__GES_17 into gene. strand=+, frame=0
201714.185153__SHV_63 Made 201714.185153__SHV_63 into gene. strand=+, frame=0
201714.185158__OXA_322 Made 201714.185158__OXA_322 into gene. strand=+, frame=0
201714.18518__CMY_34 Made 201714.18518__CMY_34 into gene. strand=+, frame=0
201714.185213__CARB_4 Made 201714.185213__CARB_4 into gene. strand=+, frame=0
201714.185223__cepA Made 201714.185223__cepA into gene. strand=+, frame=0
201714.185229__aac_3__IIb Made 201714.185229__aac_3__IIb into gene. strand=+, frame=0
201714.185234__aph_3PRIME__IV Made 201714.185234__aph_3PRIME__IV into gene. strand=+, frame=0
201714.185239__ant_4PRIME__IIa Made 201714.185239__ant_4PRIME__IIa into gene. strand=+, frame=0
201714.18523__OXA_178 Made 201714.18523__OXA_178 into gene. strand=+, frame=0
201714.185243__QnrB57 Made 201714.185243__QnrB57 into gene. strand=+, frame=0
201714.185248__aadB Made 201714.185248__aadB into gene. strand=+, frame=0
201714.185257__SHV_172 Made 201714.185257__SHV_172 into gene. strand=+, frame=0
201714.185314__OXA_349 Made 201714.185314__OXA_349 into gene. strand=+, frame=0
201714.185319__aac_3__VIa Made 201714.185319__aac_3__VIa into gene. strand=+, frame=0
201714.185324__SHV_15 Made 201714.185324__SHV_15 into gene. strand=+, frame=0
201714.185329__CTX_M_112 Made 201714.185329__CTX_M_112 into gene. strand=+, frame=0
201714.185335__sul2 Made 201714.185335__sul2 into gene. strand=+, frame=0
201714.18533__TEM_132 Made 201714.18533__TEM_132 into gene. strand=+, frame=0
201714.185345__catB1 Made 201714.185345__catB1 into gene. strand=+, frame=0
201714.185349__OKP_A_1 Made 201714.185349__OKP_A_1 into gene. strand=+, frame=0
201714.185355__OKP_B_19 Made 201714.185355__OKP_B_19 into gene. strand=+, frame=0
